video_id,channel_title,category,publish_date,publish_hour,publish_day_of_week,trending_date,days_to_trend,views,likes,dislikes,comment_count,title_length,tags_count,like_ratio,comment_ratio,engagement_score
vid_00191,MrBeast,Entertainment,2023-10-05,14,Thursday,2023-10-09,4,8399029,505350,8749,139831,29,26,0.0602,0.0166,0.0768
vid_00192,The Weeknd,Music,2023-03-13,12,Monday,2023-03-13,0,2224994,174362,9160,41468,46,28,0.0784,0.0186,0.097
vid_00193,Ninja,Gaming,2023-07-18,16,Tuesday,2023-07-20,2,532198,32584,2698,8269,82,12,0.0612,0.0155,0.0768
vid_00194,Valkyrae,Gaming,2024-06-11,17,Tuesday,2024-06-15,4,1624945,69347,8913,9747,72,26,0.0427,0.006,0.0487
vid_00195,James Charles,Howto & Style,2023-09-10,11,Sunday,2023-09-11,1,300437,20340,1280,5573,78,10,0.0677,0.0185,0.0863
vid_00196,CollegeHumor,Comedy,2023-03-17,10,Friday,2023-03-18,1,10973196,342127,28555,156698,72,22,0.0312,0.0143,0.0455
vid_00197,Wendover Productions,Science & Tech,2024-04-09,11,Tuesday,2024-04-09,0,2955221,344272,13982,16334,82,21,0.1165,0.0055,0.122
vid_00198,Vsauce,Entertainment,2023-02-20,19,Monday,2023-02-21,1,27424884,988307,79234,431923,69,5,0.036,0.0157,0.0518
vid_00199,Ninja,Gaming,2023-10-02,10,Monday,2023-10-03,1,2097029,232402,5695,13604,28,15,0.1108,0.0065,0.1173
vid_00200,Fireship,Science & Tech,2024-03-08,8,Friday,2024-03-13,5,1168965,94494,9328,4812,85,27,0.0808,0.0041,0.085
vid_00201,Lilly Singh,Comedy,2023-09-02,0,Saturday,2023-09-02,0,1618582,114589,8039,19284,52,9,0.0708,0.0119,0.0827
vid_00202,WWE,Sports,2023-10-16,7,Monday,2023-10-16,0,7587389,333629,66435,46228,40,6,0.044,0.0061,0.0501
vid_00203,The Weeknd,Music,2023-09-07,7,Thursday,2023-09-08,1,951920,109613,3271,8896,27,25,0.1151,0.0093,0.1245
vid_00204,Jacksepticeye,Gaming,2024-01-28,11,Sunday,2024-01-30,2,822576,26556,6123,4651,55,23,0.0323,0.0057,0.0379
vid_00205,Markiplier,Gaming,2023-10-13,12,Friday,2023-10-14,1,8125144,725600,24357,28118,89,22,0.0893,0.0035,0.0928
vid_00206,Vsauce,Entertainment,2023-01-24,12,Tuesday,2023-01-24,0,6234513,198095,51118,29737,27,16,0.0318,0.0048,0.0365
vid_00207,Kurzgesagt,Education,2023-05-12,15,Friday,2023-05-15,3,607880,28004,1910,8569,67,9,0.0461,0.0141,0.0602
vid_00208,LazarBeam,Entertainment,2023-07-04,15,Tuesday,2023-07-07,3,2887822,274354,24465,50672,84,27,0.095,0.0175,0.1126
vid_00209,Jacksepticeye,Gaming,2024-03-19,6,Tuesday,2024-03-25,6,1481848,97426,4215,21275,29,14,0.0657,0.0144,0.0801
vid_00210,DramaAlert,Entertainment,2024-04-28,11,Sunday,2024-04-29,1,5625129,175336,16149,25052,85,13,0.0312,0.0045,0.0356
vid_00211,DramaAlert,Entertainment,2023-06-06,18,Tuesday,2023-06-10,4,2732251,88491,17069,16624,67,13,0.0324,0.0061,0.0385
vid_00212,Jubilee,Entertainment,2023-08-27,12,Sunday,2023-08-31,4,7330066,759174,24444,64584,74,15,0.1036,0.0088,0.1124
vid_00213,James Charles,Howto & Style,2024-01-13,12,Saturday,2024-01-14,1,862498,55348,2943,11242,35,28,0.0642,0.013,0.0772
vid_00214,Ninja,Gaming,2023-11-25,18,Saturday,2023-11-25,0,718064,57218,2621,7478,38,7,0.0797,0.0104,0.0901
vid_00215,Bad Bunny,Music,2023-06-17,15,Saturday,2023-06-17,0,20353914,2348043,46020,325281,81,16,0.1154,0.016,0.1313
vid_00216,Valkyrae,Gaming,2023-12-02,13,Saturday,2023-12-09,7,1940681,214464,9367,32210,32,7,0.1105,0.0166,0.1271
vid_00217,Vice News,News & Politics,2023-07-18,17,Tuesday,2023-07-18,0,4351097,139331,25561,32926,28,9,0.032,0.0076,0.0396
vid_00218,Lilly Singh,Comedy,2023-01-20,6,Friday,2023-01-22,2,850222,36170,8382,14618,71,17,0.0425,0.0172,0.0597
vid_00219,Good Mythical Morning,Howto & Style,2023-11-27,16,Monday,2023-11-28,1,1812326,140114,6253,10726,34,23,0.0773,0.0059,0.0832
vid_00220,Jubilee,Entertainment,2023-08-06,15,Sunday,2023-08-12,6,4093658,223779,28093,50847,28,28,0.0547,0.0124,0.0671
vid_00221,LazarBeam,Entertainment,2023-07-31,14,Monday,2023-08-03,3,1600097,167492,1758,10415,82,11,0.1047,0.0065,0.1112
vid_00222,MovieClips,Film & Animation,2024-01-14,23,Sunday,2024-01-14,0,3681926,309453,9493,52672,34,19,0.084,0.0143,0.0984
vid_00223,Vsauce,Entertainment,2024-06-28,17,Friday,2024-07-05,7,7682275,862697,34172,77737,69,27,0.1123,0.0101,0.1224
vid_00224,LazarBeam,Entertainment,2023-06-08,11,Thursday,2023-06-10,2,2123165,95469,3705,33007,47,30,0.045,0.0155,0.0605
vid_00225,BTS HYBE,Music,2023-03-08,9,Wednesday,2023-03-08,0,5105461,430307,22993,36610,88,5,0.0843,0.0072,0.0915
vid_00226,The Weeknd,Music,2023-07-21,17,Friday,2023-07-21,0,2388943,226266,14566,19233,36,7,0.0947,0.0081,0.1028
vid_00227,Drake VEVO,Music,2023-10-15,17,Sunday,2023-10-17,2,1695690,123521,15992,24218,41,15,0.0728,0.0143,0.0871
vid_00228,Vice News,News & Politics,2023-09-12,14,Tuesday,2023-09-16,4,905833,29717,5757,6756,48,29,0.0328,0.0075,0.0403
vid_00229,James Charles,Howto & Style,2023-10-02,19,Monday,2023-10-02,0,1751106,60637,11157,20029,44,14,0.0346,0.0114,0.0461
vid_00230,Jubilee,Entertainment,2024-05-25,10,Saturday,2024-05-29,4,8777412,347531,66301,37543,35,13,0.0396,0.0043,0.0439
vid_00231,LazarBeam,Entertainment,2023-05-30,15,Tuesday,2023-05-31,1,1994157,148752,9798,29319,89,25,0.0746,0.0147,0.0893
vid_00232,LazarBeam,Entertainment,2023-03-26,15,Sunday,2023-03-31,5,6165470,628553,21266,91309,68,23,0.1019,0.0148,0.1168
vid_00233,MrBeast,Entertainment,2023-02-14,21,Tuesday,2023-02-16,2,2231757,185505,4071,20390,51,29,0.0831,0.0091,0.0923
vid_00234,WWE,Sports,2023-12-15,14,Friday,2023-12-16,1,2638136,123100,23364,32217,63,20,0.0467,0.0122,0.0589
vid_00235,Drake VEVO,Music,2023-06-12,6,Monday,2023-06-12,0,8215113,787831,56922,137287,78,20,0.0959,0.0167,0.1126
vid_00236,Valkyrae,Gaming,2023-11-28,11,Tuesday,2023-11-29,1,3897303,204491,11656,44118,69,17,0.0525,0.0113,0.0638
vid_00237,Jubilee,Entertainment,2023-10-09,7,Monday,2023-10-10,1,5053631,600826,6846,96266,59,19,0.1189,0.019,0.1379
vid_00238,Taylor Swift,Music,2023-01-28,20,Saturday,2023-01-30,2,7050739,326109,65144,89227,56,10,0.0463,0.0127,0.0589
vid_00239,CollegeHumor,Comedy,2024-01-29,9,Monday,2024-01-30,1,2951875,97574,10851,43853,90,19,0.0331,0.0149,0.0479
vid_00240,Valkyrae,Gaming,2023-09-29,7,Friday,2023-09-30,1,1937702,208465,7502,33633,55,11,0.1076,0.0174,0.1249
vid_00241,ESPN,Sports,2023-01-28,14,Saturday,2023-02-01,4,4829872,505216,30749,17528,85,14,0.1046,0.0036,0.1082
vid_00242,Markiplier,Gaming,2023-08-24,19,Thursday,2023-08-25,1,1412767,52167,5734,20961,76,16,0.0369,0.0148,0.0518
vid_00243,MrBeast,Entertainment,2023-11-08,9,Wednesday,2023-11-08,0,2733069,260267,10488,11235,74,21,0.0952,0.0041,0.0993
vid_00244,Dream,Gaming,2023-06-02,22,Friday,2023-06-04,2,6364460,373515,57113,86812,41,8,0.0587,0.0136,0.0723
vid_00245,Bad Bunny,Music,2023-11-01,12,Wednesday,2023-11-01,0,5851404,499871,7136,40727,90,17,0.0854,0.007,0.0924
vid_00246,Markiplier,Gaming,2023-01-22,16,Sunday,2023-01-23,1,2136084,244615,21321,35414,83,9,0.1145,0.0166,0.1311
vid_00247,WWE,Sports,2023-03-18,20,Saturday,2023-03-18,0,6566649,404269,30320,105343,63,23,0.0616,0.016,0.0776
vid_00248,The Weeknd,Music,2023-10-18,16,Wednesday,2023-10-19,1,31454951,3416980,248948,620587,27,16,0.1086,0.0197,0.1284
vid_00249,Taylor Swift,Music,2024-06-19,15,Wednesday,2024-06-23,4,3740304,252840,28569,38012,28,24,0.0676,0.0102,0.0778
vid_00250,Dream,Gaming,2023-11-12,16,Sunday,2023-11-13,1,1429032,88479,5239,11265,73,9,0.0619,0.0079,0.0698
vid_00251,The Try Guys,Comedy,2023-01-18,21,Wednesday,2023-01-18,0,1995436,101816,2316,7414,81,15,0.051,0.0037,0.0547
vid_00252,Ninja,Gaming,2024-01-13,13,Saturday,2024-01-15,2,1945267,125643,5766,28311,85,28,0.0646,0.0146,0.0791
vid_00253,BBC News,News & Politics,2023-10-11,14,Wednesday,2023-10-12,1,2170936,250735,3917,35533,73,15,0.1155,0.0164,0.1319
vid_00254,James Charles,Howto & Style,2024-05-13,12,Monday,2024-05-15,2,2197802,252804,14331,24056,58,24,0.115,0.0109,0.126
vid_00255,Jacksepticeye,Gaming,2023-06-02,11,Friday,2023-06-05,3,1685321,75895,5199,33453,51,27,0.045,0.0198,0.0649
vid_00256,MSNBC,News & Politics,2023-09-19,14,Tuesday,2023-09-22,3,2056382,174167,6325,24091,60,14,0.0847,0.0117,0.0964
vid_00257,LazarBeam,Entertainment,2023-07-27,22,Thursday,2023-07-28,1,5189949,238153,13898,35023,43,14,0.0459,0.0067,0.0526
vid_00258,MrBeast,Entertainment,2023-07-09,13,Sunday,2023-07-12,3,2101924,74000,18820,40934,52,11,0.0352,0.0195,0.0547
vid_00259,Dude Perfect,Comedy,2024-05-24,16,Friday,2024-05-24,0,6472121,734570,16601,128882,55,12,0.1135,0.0199,0.1334
vid_00260,LazarBeam,Entertainment,2023-05-04,10,Thursday,2023-05-05,1,10904399,1010203,90969,61241,85,8,0.0926,0.0056,0.0983
vid_00261,BBC News,News & Politics,2023-01-03,14,Tuesday,2023-01-03,0,1140183,57236,6650,7758,85,20,0.0502,0.0068,0.057
vid_00262,MSNBC,News & Politics,2023-06-25,15,Sunday,2023-06-28,3,6207702,237344,21046,111222,54,22,0.0382,0.0179,0.0562
vid_00263,CrashCourse,Education,2024-05-13,9,Monday,2024-05-17,4,6310199,262859,60583,114269,29,17,0.0417,0.0181,0.0598
vid_00264,TED-Ed,Education,2024-05-26,21,Sunday,2024-05-26,0,1885432,167750,3361,23312,29,5,0.089,0.0124,0.1013
vid_00265,The Weeknd,Music,2023-02-28,22,Tuesday,2023-03-01,1,6533895,436207,21808,60998,88,9,0.0668,0.0093,0.0761
vid_00266,Lilly Singh,Comedy,2023-05-29,17,Monday,2023-05-29,0,2434616,90796,17405,16416,83,25,0.0373,0.0067,0.044
vid_00267,BTS HYBE,Music,2023-01-08,12,Sunday,2023-01-10,2,21011800,774322,114647,367087,49,10,0.0369,0.0175,0.0543
vid_00268,Goal,Sports,2024-03-27,14,Wednesday,2024-03-28,1,21139965,2203234,150139,188415,37,10,0.1042,0.0089,0.1131
vid_00269,Corridor Crew,Film & Animation,2023-06-26,10,Monday,2023-06-27,1,1961907,158749,17476,14791,82,29,0.0809,0.0075,0.0885
vid_00270,Bad Bunny,Music,2023-06-14,16,Wednesday,2023-06-14,0,8020187,854569,59151,142310,71,27,0.1066,0.0177,0.1243
vid_00271,Taylor Swift,Music,2023-09-12,8,Tuesday,2023-09-13,1,12138725,1278586,86443,180345,64,27,0.1053,0.0149,0.1202
vid_00272,Jubilee,Entertainment,2023-07-20,10,Thursday,2023-07-21,1,10574972,468201,93552,190083,83,28,0.0443,0.018,0.0622
vid_00273,MovieClips,Film & Animation,2023-08-16,14,Wednesday,2023-08-19,3,5040877,164495,10887,85890,52,29,0.0326,0.017,0.0497
vid_00274,The Weeknd,Music,2024-04-21,6,Sunday,2024-04-22,1,13126657,583721,111434,221911,71,7,0.0445,0.0169,0.0614
vid_00275,Linus Tech Tips,Science & Tech,2023-02-03,14,Friday,2023-02-03,0,624235,47237,2236,1940,44,10,0.0757,0.0031,0.0788
vid_00276,The Weeknd,Music,2023-08-30,16,Wednesday,2023-09-01,2,5825921,506058,39068,43208,36,21,0.0869,0.0074,0.0943
vid_00277,Markiplier,Gaming,2023-09-05,14,Tuesday,2023-09-07,2,2075695,163146,4074,33745,84,26,0.0786,0.0163,0.0949
vid_00278,CrashCourse,Education,2023-08-05,18,Saturday,2023-08-05,0,1831201,213644,12257,16136,34,6,0.1167,0.0088,0.1255
vid_00279,Markiplier,Gaming,2023-10-23,5,Monday,2023-10-23,0,7064694,804545,66655,33505,85,6,0.1139,0.0047,0.1186
vid_00280,BTS HYBE,Music,2024-02-24,17,Saturday,2024-02-26,2,3498348,199709,5618,52611,78,16,0.0571,0.015,0.0721
vid_00281,Corridor Crew,Film & Animation,2023-09-02,20,Saturday,2023-09-03,1,3503926,288707,23084,31114,42,25,0.0824,0.0089,0.0913
vid_00282,Smosh,Comedy,2023-04-08,14,Saturday,2023-04-08,0,1598639,157056,1916,5464,53,5,0.0982,0.0034,0.1017
vid_00283,Kurzgesagt,Education,2023-09-10,16,Sunday,2023-09-11,1,2028374,119927,16092,22934,54,12,0.0591,0.0113,0.0704
vid_00284,Jacksepticeye,Gaming,2023-05-31,20,Wednesday,2023-06-03,3,1282726,70070,6202,25591,29,30,0.0546,0.02,0.0746
vid_00285,The Young Turks,News & Politics,2024-02-23,19,Friday,2024-02-23,0,8106873,572546,66097,46870,33,8,0.0706,0.0058,0.0764
vid_00286,Goal,Sports,2023-11-23,16,Thursday,2023-11-23,0,1236930,46278,8523,18020,30,17,0.0374,0.0146,0.052
vid_00287,Dream,Gaming,2023-04-29,18,Saturday,2023-04-29,0,3524830,192432,8316,67552,62,12,0.0546,0.0192,0.0738
vid_00288,CollegeHumor,Comedy,2023-06-24,15,Saturday,2023-06-27,3,4205745,285046,19255,58270,55,14,0.0678,0.0139,0.0816
vid_00289,CollegeHumor,Comedy,2023-05-01,11,Monday,2023-05-03,2,2309312,126271,10816,45557,47,25,0.0547,0.0197,0.0744
vid_00290,The Young Turks,News & Politics,2023-09-28,21,Thursday,2023-09-30,2,1484084,72986,10188,5237,65,27,0.0492,0.0035,0.0527
vid_00291,Jacksepticeye,Gaming,2023-06-13,9,Tuesday,2023-06-14,1,2650614,167432,13939,46900,53,14,0.0632,0.0177,0.0809
vid_00292,The Try Guys,Comedy,2024-03-15,20,Friday,2024-03-16,1,3288629,326833,25813,57094,78,22,0.0994,0.0174,0.1167
vid_00293,Ninja,Gaming,2023-05-13,9,Saturday,2023-05-13,0,2882188,248905,3725,15077,82,16,0.0864,0.0052,0.0916
vid_00294,DramaAlert,Entertainment,2023-01-29,12,Sunday,2023-01-31,2,4095873,416502,8420,45815,34,11,0.1017,0.0112,0.1129
vid_00295,3Blue1Brown,Education,2024-01-31,14,Wednesday,2024-01-31,0,2644992,109150,12888,38761,67,14,0.0413,0.0147,0.0559
vid_00296,Good Mythical Morning,Howto & Style,2023-04-26,9,Wednesday,2023-04-26,0,968384,34647,3312,12485,86,12,0.0358,0.0129,0.0487
vid_00297,BBC News,News & Politics,2023-08-05,10,Saturday,2023-08-08,3,573020,58322,2920,4742,73,19,0.1018,0.0083,0.1101
vid_00298,Valkyrae,Gaming,2023-06-18,12,Sunday,2023-06-19,1,1392780,116996,10104,11084,37,30,0.084,0.008,0.092
vid_00299,Corridor Crew,Film & Animation,2024-02-20,11,Tuesday,2024-02-21,1,431498,46347,585,7015,77,6,0.1074,0.0163,0.1237
vid_00300,NBA,Sports,2024-02-09,1,Friday,2024-02-14,5,1291802,66894,2948,25543,78,14,0.0518,0.0198,0.0716
vid_00301,Jubilee,Entertainment,2023-05-06,14,Saturday,2023-05-07,1,3368925,252332,24667,45509,68,13,0.0749,0.0135,0.0884
vid_00302,Veritasium,Education,2024-06-11,15,Tuesday,2024-06-12,1,1256957,74640,2250,14833,70,10,0.0594,0.0118,0.0712
vid_00303,LazarBeam,Entertainment,2023-09-24,20,Sunday,2023-10-01,7,3576095,220131,6105,12746,32,21,0.0616,0.0036,0.0651
vid_00304,MrBeast,Entertainment,2024-05-31,16,Friday,2024-05-31,0,1570614,127343,12887,23120,42,25,0.0811,0.0147,0.0958
vid_00305,BTS HYBE,Music,2023-01-05,14,Thursday,2023-01-05,0,3993059,191720,7750,23348,86,26,0.048,0.0058,0.0539
vid_00306,Markiplier,Gaming,2023-10-18,13,Wednesday,2023-10-19,1,6126548,201212,8992,115887,60,22,0.0328,0.0189,0.0518
vid_00307,Good Mythical Morning,Howto & Style,2023-10-02,16,Monday,2023-10-05,3,2095321,164936,18519,31543,47,8,0.0787,0.0151,0.0938
vid_00308,Wendover Productions,Science & Tech,2023-03-23,9,Thursday,2023-03-23,0,2455857,148703,4226,41386,70,13,0.0606,0.0169,0.0774
vid_00309,CrashCourse,Education,2023-07-23,13,Sunday,2023-07-23,0,2493288,275591,20833,30690,53,14,0.1105,0.0123,0.1228
vid_00310,CNN,News & Politics,2023-12-23,18,Saturday,2023-12-23,0,9468735,732655,16425,146169,76,17,0.0774,0.0154,0.0928
vid_00311,Drake VEVO,Music,2023-01-31,1,Tuesday,2023-01-31,0,2880856,102073,7017,20744,80,25,0.0354,0.0072,0.0426
vid_00312,3Blue1Brown,Education,2024-06-17,22,Monday,2024-06-18,1,1160890,136785,3063,10131,30,12,0.1178,0.0087,0.1266
vid_00313,LazarBeam,Entertainment,2023-09-17,5,Sunday,2023-09-19,2,4914036,496675,26947,69769,60,22,0.1011,0.0142,0.1153
vid_00314,ESPN,Sports,2023-04-08,18,Saturday,2023-04-14,6,11152391,563875,108993,222352,43,29,0.0506,0.0199,0.0705
vid_00315,Lilly Singh,Comedy,2024-05-22,11,Wednesday,2024-05-22,0,3544331,313777,25242,22656,74,26,0.0885,0.0064,0.0949
vid_00316,Fireship,Science & Tech,2023-07-29,16,Saturday,2023-08-05,7,976696,105624,7505,15003,35,21,0.1081,0.0154,0.1235
vid_00317,Kurzgesagt,Education,2023-01-30,13,Monday,2023-01-30,0,394789,26961,1713,3506,75,29,0.0683,0.0089,0.0772
vid_00318,Bad Bunny,Music,2024-03-03,13,Sunday,2024-03-04,1,5983462,415703,32191,91722,73,18,0.0695,0.0153,0.0848
vid_00319,LazarBeam,Entertainment,2023-12-27,6,Wednesday,2023-12-27,0,8088486,878475,38788,148115,56,27,0.1086,0.0183,0.1269
vid_00320,Jubilee,Entertainment,2023-03-26,16,Sunday,2023-03-26,0,5898046,661245,38966,38816,74,15,0.1121,0.0066,0.1187
vid_00321,Taylor Swift,Music,2023-01-03,11,Tuesday,2023-01-06,3,1416691,123026,3094,21906,38,9,0.0868,0.0155,0.1023
vid_00322,Vsauce,Entertainment,2023-09-03,14,Sunday,2023-09-03,0,5196509,239930,50627,36574,36,16,0.0462,0.007,0.0532
vid_00323,WWE,Sports,2023-11-23,11,Thursday,2023-11-23,0,3449255,159658,18731,60446,77,17,0.0463,0.0175,0.0638
vid_00324,3Blue1Brown,Education,2024-05-09,22,Thursday,2024-05-10,1,2317166,162381,9808,27231,73,10,0.0701,0.0118,0.0818
vid_00325,Jubilee,Entertainment,2023-05-27,8,Saturday,2023-05-28,1,2601976,216915,11760,15039,78,14,0.0834,0.0058,0.0891
vid_00326,Markiplier,Gaming,2023-07-17,20,Monday,2023-07-19,2,709923,70717,6906,3709,50,19,0.0996,0.0052,0.1048
vid_00327,Jubilee,Entertainment,2023-01-04,12,Wednesday,2023-01-06,2,8858915,627574,14718,62126,67,19,0.0708,0.007,0.0779
vid_00328,The Weeknd,Music,2023-03-16,11,Thursday,2023-03-16,0,5316926,320771,25935,90871,65,10,0.0603,0.0171,0.0774
vid_00329,NikkieTutorials,Howto & Style,2023-06-09,16,Friday,2023-06-15,6,358296,18769,2637,4833,56,15,0.0524,0.0135,0.0659
vid_00330,Drake VEVO,Music,2023-07-19,20,Wednesday,2023-07-21,2,3782995,125975,26383,58707,48,26,0.0333,0.0155,0.0488
vid_00331,CrashCourse,Education,2024-06-04,13,Tuesday,2024-06-04,0,1134349,82486,9359,19681,62,27,0.0727,0.0174,0.0901
vid_00332,Vsauce,Entertainment,2024-01-03,8,Wednesday,2024-01-03,0,7980409,387255,27354,39125,44,27,0.0485,0.0049,0.0534
vid_00333,Ninja,Gaming,2023-02-10,22,Friday,2023-02-12,2,2420994,85068,22828,29124,89,27,0.0351,0.012,0.0472
vid_00334,Markiplier,Gaming,2024-03-07,12,Thursday,2024-03-10,3,3593976,210082,4938,41772,35,8,0.0585,0.0116,0.0701
vid_00335,Kurzgesagt,Education,2023-04-01,15,Saturday,2023-04-08,7,1406201,60960,13620,27804,76,29,0.0434,0.0198,0.0631
vid_00336,Drake VEVO,Music,2023-02-27,7,Monday,2023-02-28,1,10407222,738148,56195,122442,53,19,0.0709,0.0118,0.0827
vid_00337,Drake VEVO,Music,2024-02-26,15,Monday,2024-02-26,0,6597090,593855,8376,35453,28,20,0.09,0.0054,0.0954
vid_00338,Vsauce,Entertainment,2024-05-17,6,Friday,2024-05-23,6,8493568,409108,82635,122718,43,16,0.0482,0.0144,0.0626
vid_00339,Drake VEVO,Music,2024-03-04,14,Monday,2024-03-05,1,2176054,83671,10866,31409,81,28,0.0385,0.0144,0.0529
vid_00340,MSNBC,News & Politics,2023-02-06,5,Monday,2023-02-06,0,1545335,142690,14683,26653,68,25,0.0923,0.0172,0.1096
vid_00341,DramaAlert,Entertainment,2024-05-22,16,Wednesday,2024-05-22,0,4164970,381062,27324,47697,45,15,0.0915,0.0115,0.1029
vid_00342,Goal,Sports,2023-05-07,13,Sunday,2023-05-07,0,3288720,107655,23697,61913,80,17,0.0327,0.0188,0.0516
vid_00343,LazarBeam,Entertainment,2024-04-27,13,Saturday,2024-04-28,1,8111529,737226,56212,54075,52,11,0.0909,0.0067,0.0976
vid_00344,Taylor Swift,Music,2023-11-12,17,Sunday,2023-11-12,0,18470652,731315,184609,261976,66,11,0.0396,0.0142,0.0538
vid_00345,Valkyrae,Gaming,2024-01-02,14,Tuesday,2024-01-03,1,799371,27449,3726,15677,74,24,0.0343,0.0196,0.0539
vid_00346,Taylor Swift,Music,2023-07-09,18,Sunday,2023-07-09,0,6465780,523931,57588,100566,63,24,0.081,0.0156,0.0966
vid_00347,NBA,Sports,2023-06-20,10,Tuesday,2023-06-20,0,3924174,260457,27501,33589,43,21,0.0664,0.0086,0.0749
vid_00348,The Weeknd,Music,2023-03-17,12,Friday,2023-03-18,1,8063582,820898,67415,83900,47,22,0.1018,0.0104,0.1122
vid_00349,Jubilee,Entertainment,2023-03-18,11,Saturday,2023-03-20,2,6133105,250346,6450,75169,70,5,0.0408,0.0123,0.0531
vid_00350,Jacksepticeye,Gaming,2024-03-21,21,Thursday,2024-03-23,2,832041,54628,3741,12333,77,26,0.0657,0.0148,0.0805
vid_00351,Ninja,Gaming,2023-09-24,6,Sunday,2023-09-27,3,631982,44480,2754,4448,53,14,0.0704,0.007,0.0774
vid_00352,DramaAlert,Entertainment,2023-10-21,8,Saturday,2023-10-23,2,13018547,1116394,57516,141633,88,22,0.0858,0.0109,0.0966
vid_00353,Dream,Gaming,2023-03-04,17,Saturday,2023-03-11,7,4486176,483161,23833,53046,30,29,0.1077,0.0118,0.1195
vid_00354,The Young Turks,News & Politics,2023-04-30,13,Sunday,2023-05-04,4,592223,48689,3832,7148,56,14,0.0822,0.0121,0.0943
vid_00355,Smosh,Comedy,2023-09-03,12,Sunday,2023-09-03,0,670301,66252,5002,11274,40,29,0.0988,0.0168,0.1157
vid_00356,The Try Guys,Comedy,2024-03-18,15,Monday,2024-03-22,4,4587951,238176,7076,86068,79,10,0.0519,0.0188,0.0707
vid_00357,NBA,Sports,2024-03-20,17,Wednesday,2024-03-21,1,3506339,400070,6706,31478,60,24,0.1141,0.009,0.1231
vid_00358,Valkyrae,Gaming,2024-06-18,11,Tuesday,2024-06-18,0,516222,28721,4247,4245,90,26,0.0556,0.0082,0.0639
vid_00359,The Try Guys,Comedy,2024-06-09,17,Sunday,2024-06-09,0,2310858,181459,15004,19162,60,25,0.0785,0.0083,0.0868
vid_00360,DramaAlert,Entertainment,2023-05-17,16,Wednesday,2023-05-17,0,1585754,106593,4171,8043,75,20,0.0672,0.0051,0.0723
vid_00361,Jubilee,Entertainment,2023-12-09,12,Saturday,2023-12-11,2,7428915,678264,42541,45200,36,17,0.0913,0.0061,0.0974
vid_00362,Valkyrae,Gaming,2024-01-15,19,Monday,2024-01-21,6,1236213,100205,11949,9100,66,23,0.0811,0.0074,0.0884
vid_00363,MrBeast,Entertainment,2024-02-04,13,Sunday,2024-02-06,2,4520345,332331,26905,75498,33,30,0.0735,0.0167,0.0902
vid_00364,Jacksepticeye,Gaming,2024-06-12,18,Wednesday,2024-06-12,0,2210738,255619,18509,29242,61,15,0.1156,0.0132,0.1289
vid_00365,NBA,Sports,2023-11-06,14,Monday,2023-11-10,4,1985945,217617,5775,13658,31,6,0.1096,0.0069,0.1165
vid_00366,Vsauce,Entertainment,2023-01-09,20,Monday,2023-01-10,1,1139601,120327,4764,20855,25,18,0.1056,0.0183,0.1239
vid_00367,DramaAlert,Entertainment,2024-04-26,11,Friday,2024-05-01,5,14188394,728124,49279,230830,60,7,0.0513,0.0163,0.0676
vid_00368,MSNBC,News & Politics,2023-02-15,16,Wednesday,2023-02-15,0,1421662,128062,9403,6573,75,25,0.0901,0.0046,0.0947
vid_00369,BTS HYBE,Music,2023-08-23,7,Wednesday,2023-08-23,0,13566880,958623,34081,175994,86,7,0.0707,0.013,0.0836
vid_00370,DramaAlert,Entertainment,2023-10-11,13,Wednesday,2023-10-13,2,5811184,287691,7047,26889,40,18,0.0495,0.0046,0.0541
vid_00371,Vice News,News & Politics,2023-02-08,12,Wednesday,2023-02-11,3,2506346,220000,14838,33386,38,15,0.0878,0.0133,0.1011
vid_00372,Bad Bunny,Music,2023-03-16,17,Thursday,2023-03-20,4,3200939,267287,31657,36634,43,7,0.0835,0.0114,0.0949
vid_00373,Markiplier,Gaming,2023-11-30,8,Thursday,2023-12-02,2,668515,28264,3101,9905,44,18,0.0423,0.0148,0.0571
vid_00374,Goal,Sports,2024-04-14,6,Sunday,2024-04-14,0,10716451,989334,23099,212736,40,23,0.0923,0.0199,0.1122
vid_00375,Kurzgesagt,Education,2024-06-09,11,Sunday,2024-06-09,0,963285,37924,5977,14751,35,12,0.0394,0.0153,0.0547
vid_00376,WWE,Sports,2024-01-29,11,Monday,2024-01-29,0,2067452,77962,5637,37630,63,11,0.0377,0.0182,0.0559
vid_00377,Dream,Gaming,2023-04-14,12,Friday,2023-04-14,0,1699412,100441,7128,11646,55,20,0.0591,0.0069,0.066
vid_00378,BTS HYBE,Music,2023-09-30,15,Saturday,2023-10-04,4,5138209,185412,15945,85325,26,16,0.0361,0.0166,0.0527
vid_00379,Marques Brownlee,Science & Tech,2023-07-31,18,Monday,2023-08-01,1,648134,50944,4444,11641,47,29,0.0786,0.018,0.0966
